timestamp,hospital,avg_wait_time,patients_waiting,doctors_available,bed_occupancy,inventory_days
2026-01-01 04:00,GreenLife Hospital,109.23,148,3,95.95,5.85
2026-01-01 04:00,Sunrise Medical,112.35,134,3,95.1,5.96
2026-01-01 04:00,Apollo Urban,111.75,146,3,93.08,5.5
2026-01-01 04:00,St. Mary’s Hospital,106.82,131,3,93.54,5.86
2026-01-01 04:00,Hope Multispeciality,107.14,148,3,96.5,5.12
2026-01-01 04:00,Unity Health Center,114.9,130,3,96.52,5.98
2026-01-01 04:05,City General Hospital,111.91,136,3,95.01,5.39
2026-01-01 04:05,Metro Care Center,110.74,135,3,93.29,5.99
2026-01-01 04:05,GreenLife Hospital,113.79,132,3,93.32,5.33
2026-01-01 04:05,Sunrise Medical,109.47,138,3,96.57,5.2
2026-01-01 04:05,Apollo Urban,115.4,146,3,95.62,5.15
2026-01-01 04:05,St. Mary’s Hospital,112.51,144,3,94.24,5.96
2026-01-01 04:05,Hope Multispeciality,115.91,130,3,93.19,5.34
2026-01-01 04:05,Unity Health Center,111.09,138,3,96.87,5.1
2026-01-01 04:10,City General Hospital,110.16,145,3,94.58,5.81
2026-01-01 04:10,Metro Care Center,110.62,146,3,94.59,5.21
2026-01-01 04:10,GreenLife Hospital,114.41,135,3,94.89,5.53
2026-01-01 04:10,Sunrise Medical,111.1,140,3,95.28,5.82
2026-01-01 04:10,Apollo Urban,109.5,137,3,93.95,5.64
2026-01-01 04:10,St. Mary’s Hospital,116.86,133,3,93.82,5.92
2026-01-01 04:10,Hope Multispeciality,115.04,140,3,94.5,5.16
2026-01-01 04:10,Unity Health Center,109.21,142,3,95.95,5.55
2026-01-01 04:15,City General Hospital,111.87,144,3,93.66,5.35
2026-01-01 04:15,Metro Care Center,115.03,133,3,96.2,5.13
2026-01-01 04:15,GreenLife Hospital,110.83,134,3,96.89,5.59
2026-01-01 04:15,Sunrise Medical,108.52,145,3,96.6,5.57
2026-01-01 04:15,Apollo Urban,113.72,143,3,93.67,5.63
2026-01-01 04:15,St. Mary’s Hospital,116.87,134,3,97.12,5.54
2026-01-01 04:15,Hope Multispeciality,113.46,145,3,96.72,4.98
2026-01-01 04:15,Unity Health Center,110.82,147,3,95.0,5.17
2026-01-01 04:20,City General Hospital,117.52,136,3,93.78,5.8
2026-01-01 04:20,Metro Care Center,116.49,139,3,95.19,5.27
2026-01-01 04:20,GreenLife Hospital,111.34,139,3,96.47,5.25
2026-01-01 04:20,Sunrise Medical,116.17,145,3,96.49,5.23
2026-01-01 04:20,Apollo Urban,109.34,150,3,94.92,5.72
2026-01-01 04:20,St. Mary’s Hospital,110.55,145,3,95.56,5.56
2026-01-01 04:20,Hope Multispeciality,114.99,147,3,95.59,5.2
2026-01-01 04:20,Unity Health Center,113.71,145,3,94.46,5.37
2026-01-01 04:25,City General Hospital,109.24,138,3,94.81,5.78
2026-01-01 04:25,Metro Care Center,113.73,136,3,95.15,5.63
2026-01-01 04:25,GreenLife Hospital,114.2,145,3,95.45,5.78
2026-01-01 04:25,Sunrise Medical,116.41,135,3,96.64,5.01
2026-01-01 04:25,Apollo Urban,116.2,133,3,93.78,5.16
2026-01-01 04:25,St. Mary’s Hospital,108.77,141,3,95.37,5.41
2026-01-01 04:25,Hope Multispeciality,111.87,147,3,95.24,5.18
2026-01-01 04:25,Unity Health Center,114.33,150,3,97.09,4.84
2026-01-01 04:30,City General Hospital,114.78,141,3,95.26,5.03
2026-01-01 04:30,Metro Care Center,118.07,142,3,95.47,5.49
2026-01-01 04:30,GreenLife Hospital,114.02,144,3,96.15,5.25
2026-01-01 04:30,Sunrise Medical,115.59,135,3,94.51,5.66
2026-01-01 04:30,Apollo Urban,111.21,142,3,97.51,4.83
2026-01-01 04:30,St. Mary’s Hospital,110.86,139,3,97.81,5.18
2026-01-01 04:30,Hope Multispeciality,119.11,136,3,95.43,5.13
2026-01-01 04:30,Unity Health Center,110.2,134,3,97.75,4.91
2026-01-01 04:35,City General Hospital,118.21,150,3,95.1,5.05
2026-01-01 04:35,Metro Care Center,112.86,150,3,96.48,5.38
2026-01-01 04:35,GreenLife Hospital,111.05,148,3,94.16,5.07
2026-01-01 04:35,Sunrise Medical,110.32,143,3,96.95,5.09
2026-01-01 04:35,Apollo Urban,111.81,147,3,96.19,5.3
2026-01-01 04:35,St. Mary’s Hospital,116.09,149,3,95.88,4.84
2026-01-01 04:35,Hope Multispeciality,110.76,141,3,95.93,4.96
2026-01-01 04:35,Unity Health Center,118.47,148,3,96.29,5.52
2026-01-01 04:40,City General Hospital,113.67,150,3,97.53,4.98
2026-01-01 04:40,Metro Care Center,114.69,146,3,94.27,5.02
2026-01-01 04:40,GreenLife Hospital,112.16,140,3,97.87,5.61
2026-01-01 04:40,Sunrise Medical,119.76,141,3,97.46,5.2
2026-01-01 04:40,Apollo Urban,111.81,139,3,96.17,5.12
2026-01-01 04:40,St. Mary’s Hospital,117.43,137,3,96.05,5.01
2026-01-01 04:40,Hope Multispeciality,115.42,149,3,95.72,5.17
2026-01-01 04:40,Unity Health Center,116.72,143,3,94.97,5.54
2026-01-01 04:45,City General Hospital,119.17,149,3,96.17,4.98
2026-01-01 04:45,Metro Care Center,119.75,150,3,95.83,5.39
2026-01-01 04:45,GreenLife Hospital,115.23,146,3,97.56,4.6
2026-01-01 04:45,Sunrise Medical,117.34,149,3,96.68,5.01
2026-01-01 04:45,Apollo Urban,110.75,146,3,96.33,5.1
2026-01-01 04:45,St. Mary’s Hospital,116.65,150,3,96.45,4.79
2026-01-01 04:45,Hope Multispeciality,112.9,140,3,95.31,4.67
2026-01-01 04:45,Unity Health Center,114.13,150,3,98.0,5.51
2026-01-01 04:50,City General Hospital,113.52,149,3,94.62,4.96
2026-01-01 04:50,Metro Care Center,119.13,141,3,95.39,5.12
2026-01-01 04:50,GreenLife Hospital,116.74,146,3,95.55,5.45
2026-01-01 04:50,Sunrise Medical,111.68,139,3,97.95,4.78
2026-01-01 04:50,Apollo Urban,120.0,135,3,95.96,4.68
2026-01-01 04:50,St. Mary’s Hospital,116.89,141,3,95.73,5.47
2026-01-01 04:50,Hope Multispeciality,111.58,137,3,98.0,5.47
2026-01-01 04:50,Unity Health Center,114.28,149,3,94.58,5.31
2026-01-01 04:55,City General Hospital,120.0,148,3,94.81,5.33
2026-01-01 04:55,Metro Care Center,118.2,150,3,98.0,5.01
2026-01-01 04:55,GreenLife Hospital,120.0,150,3,97.45,5.16
2026-01-01 04:55,Sunrise Medical,113.24,143,3,98.0,4.49
2026-01-01 04:55,Apollo Urban,116.18,137,3,98.0,4.46
2026-01-01 04:55,St. Mary’s Hospital,116.35,148,3,97.89,5.07
2026-01-01 04:55,Hope Multispeciality,120.0,144,3,94.54,5.13
2026-01-01 04:55,Unity Health Center,113.9,146,3,96.5,4.48
2026-01-01 05:00,City General Hospital,115.82,150,3,94.78,4.62
2026-01-01 05:00,Metro Care Center,114.74,150,3,94.51,5.28
2026-01-01 05:00,GreenLife Hospital,120.0,141,3,98.0,5.22
2026-01-01 05:00,Sunrise Medical,119.54,148,3,95.31,4.44
2026-01-01 05:00,Apollo Urban,113.08,137,3,98.0,4.94
2026-01-01 05:00,St. Mary’s Hospital,111.85,150,3,95.43,4.88
2026-01-01 05:00,Hope Multispeciality,118.83,142,3,98.0,5.29
2026-01-01 05:00,Unity Health Center,111.85,150,3,97.71,5.25
2026-01-01 05:05,City General Hospital,116.31,150,3,97.3,4.96
2026-01-01 05:05,Metro Care Center,116.38,150,3,97.47,5.24
2026-01-01 05:05,GreenLife Hospital,118.62,137,3,95.17,4.99
2026-01-01 05:05,Sunrise Medical,117.53,150,3,98.0,5.29
2026-01-01 05:05,Apollo Urban,120.0,148,3,96.74,4.33
2026-01-01 05:05,St. Mary’s Hospital,120.0,150,3,97.43,4.4
2026-01-01 05:05,Hope Multispeciality,118.06,150,3,97.76,4.78
2026-01-01 05:05,Unity Health Center,112.81,150,3,95.08,5.25
2026-01-01 05:10,City General Hospital,115.07,150,3,98.0,4.83
2026-01-01 05:10,Metro Care Center,113.53,145,3,96.2,4.55
2026-01-01 05:10,GreenLife Hospital,120.0,141,3,98.0,4.76
2026-01-01 05:10,Sunrise Medical,120.0,144,3,95.53,4.51
2026-01-01 05:10,Apollo Urban,120.0,148,3,97.52,5.21
2026-01-01 05:10,St. Mary’s Hospital,114.61,150,3,94.85,4.98
2026-01-01 05:10,Hope Multispeciality,116.1,150,3,97.81,4.95
2026-01-01 05:10,Unity Health Center,116.97,150,3,95.58,4.28
2026-01-01 05:15,City General Hospital,112.52,149,3,97.25,4.89
2026-01-01 05:15,Metro Care Center,112.56,150,3,97.88,4.66
2026-01-01 05:15,GreenLife Hospital,117.78,150,3,97.98,4.61
2026-01-01 05:15,Sunrise Medical,120.0,149,3,98.0,4.34
2026-01-01 05:15,Apollo Urban,114.17,150,3,97.26,4.35
2026-01-01 05:15,St. Mary’s Hospital,118.55,149,3,95.74,4.62
2026-01-01 05:15,Hope Multispeciality,119.69,142,3,95.53,4.85
2026-01-01 05:15,Unity Health Center,113.1,148,3,97.05,4.41
2026-01-01 05:20,City General Hospital,120.0,150,3,94.87,4.19
2026-01-01 05:20,Metro Care Center,114.78,142,3,95.64,4.99
2026-01-01 05:20,GreenLife Hospital,118.73,149,3,95.4,4.73
2026-01-01 05:20,Sunrise Medical,114.41,143,3,95.1,4.53
2026-01-01 05:20,Apollo Urban,113.82,146,3,98.0,4.16
2026-01-01 05:20,St. Mary’s Hospital,114.76,146,3,97.66,4.85
2026-01-01 05:20,Hope Multispeciality,113.34,150,3,96.46,4.87
2026-01-01 05:20,Unity Health Center,113.85,150,3,96.39,4.68
2026-01-01 05:25,City General Hospital,120.0,146,3,98.0,4.73
2026-01-01 05:25,Metro Care Center,118.12,150,3,95.99,4.14
2026-01-01 05:25,GreenLife Hospital,120.0,150,3,95.7,4.96
2026-01-01 05:25,Sunrise Medical,115.19,144,3,95.34,4.32
2026-01-01 05:25,Apollo Urban,120.0,150,3,95.09,4.31
2026-01-01 05:25,St. Mary’s Hospital,120.0,143,3,97.6,4.78
2026-01-01 05:25,Hope Multispeciality,115.28,142,3,96.24,4.27
2026-01-01 05:25,Unity Health Center,115.62,138,3,96.47,4.22
2026-01-01 05:30,City General Hospital,112.78,147,3,95.99,4.68
2026-01-01 05:30,Metro Care Center,119.18,144,3,95.11,4.54
2026-01-01 05:30,GreenLife Hospital,116.58,140,3,97.77,4.74
2026-01-01 05:30,Sunrise Medical,119.92,144,3,98.0,4.3
2026-01-01 05:30,Apollo Urban,118.11,141,3,97.43,4.08
2026-01-01 05:30,St. Mary’s Hospital,118.33,138,3,97.37,4.95
2026-01-01 05:30,Hope Multispeciality,116.46,150,3,96.4,4.08
2026-01-01 05:30,Unity Health Center,114.58,139,3,97.77,4.45
2026-01-01 05:35,City General Hospital,115.84,150,3,97.96,4.28
2026-01-01 05:35,Metro Care Center,120.0,150,3,98.0,4.8
2026-01-01 05:35,GreenLife Hospital,113.5,145,3,96.01,4.56
2026-01-01 05:35,Sunrise Medical,120.0,148,3,98.0,4.3
2026-01-01 05:35,Apollo Urban,115.92,149,3,98.0,4.62
2026-01-01 05:35,St. Mary’s Hospital,120.0,144,3,96.04,4.85
2026-01-01 05:35,Hope Multispeciality,117.97,150,3,97.77,4.07
2026-01-01 05:35,Unity Health Center,115.37,150,3,94.93,4.55
2026-01-01 05:40,City General Hospital,115.52,150,3,98.0,4.68
2026-01-01 05:40,Metro Care Center,120.0,148,3,95.77,3.9
2026-01-01 05:40,GreenLife Hospital,120.0,150,3,96.57,4.83
2026-01-01 05:40,Sunrise Medical,117.53,148,3,98.0,4.85
2026-01-01 05:40,Apollo Urban,114.12,150,3,95.3,4.64
2026-01-01 05:40,St. Mary’s Hospital,114.11,147,3,95.0,4.17
2026-01-01 05:40,Hope Multispeciality,113.68,150,3,94.96,4.2
2026-01-01 05:40,Unity Health Center,115.77,150,3,95.21,4.61
2026-01-01 05:45,City General Hospital,120.0,150,3,98.0,4.52
2026-01-01 05:45,Metro Care Center,115.8,142,3,97.32,4.34
2026-01-01 05:45,GreenLife Hospital,117.35,150,3,98.0,4.06
2026-01-01 05:45,Sunrise Medical,119.57,146,3,96.52,4.71
2026-01-01 05:45,Apollo Urban,116.0,150,3,98.0,3.89
2026-01-01 05:45,St. Mary’s Hospital,120.0,144,3,95.56,4.58
2026-01-01 05:45,Hope Multispeciality,114.73,148,3,96.97,4.2
2026-01-01 05:45,Unity Health Center,115.04,150,3,96.48,3.87
2026-01-01 05:50,City General Hospital,117.4,150,3,95.37,4.39
2026-01-01 05:50,Metro Care Center,120.0,141,3,98.0,4.44
2026-01-01 05:50,GreenLife Hospital,113.69,150,3,98.0,4.14
2026-01-01 05:50,Sunrise Medical,120.0,146,3,98.0,4.5
2026-01-01 05:50,Apollo Urban,120.0,147,3,97.33,4.19
2026-01-01 05:50,St. Mary’s Hospital,114.78,150,3,98.0,3.86
2026-01-01 05:50,Hope Multispeciality,119.61,140,3,95.9,4.56
2026-01-01 05:50,Unity Health Center,113.91,144,3,95.9,3.79
2026-01-01 05:55,City General Hospital,120.0,146,3,98.0,3.71
2026-01-01 05:55,Metro Care Center,119.79,150,3,95.85,3.75
2026-01-01 05:55,GreenLife Hospital,120.0,150,3,98.0,4.24
2026-01-01 05:55,Sunrise Medical,118.57,150,3,96.35,4.27
2026-01-01 05:55,Apollo Urban,119.38,139,3,95.56,4.0
2026-01-01 05:55,St. Mary’s Hospital,118.56,150,3,97.26,3.73
2026-01-01 05:55,Hope Multispeciality,113.41,141,3,98.0,4.05
2026-01-01 05:55,Unity Health Center,120.0,150,3,95.51,4.46
2026-01-01 06:00,City General Hospital,120.0,150,3,95.11,4.58
2026-01-01 06:00,Metro Care Center,120.0,149,3,97.22,3.88
2026-01-01 06:00,GreenLife Hospital,115.83,146,3,95.68,4.15
2026-01-01 06:00,Sunrise Medical,120.0,150,3,98.0,3.62
2026-01-01 06:00,Apollo Urban,115.97,143,3,95.5,4.28
2026-01-01 06:00,St. Mary’s Hospital,120.0,150,3,95.29,4.3
2026-01-01 06:00,Hope Multispeciality,120.0,145,3,98.0,3.65
2026-01-01 06:00,Unity Health Center,118.97,149,3,96.37,4.48
2026-01-01 06:05,City General Hospital,118.15,149,3,96.79,3.65
2026-01-01 06:05,Metro Care Center,116.39,138,3,96.97,3.65
2026-01-01 06:05,GreenLife Hospital,118.27,150,3,95.06,4.33
2026-01-01 06:05,Sunrise Medical,115.76,150,3,97.14,3.59
2026-01-01 06:05,Apollo Urban,115.82,147,3,98.0,4.19
2026-01-01 06:05,St. Mary’s Hospital,116.24,145,3,95.31,3.73
2026-01-01 06:05,Hope Multispeciality,116.45,150,3,96.31,3.65
2026-01-01 06:05,Unity Health Center,113.22,150,3,98.0,4.39
2026-01-01 06:10,City General Hospital,116.06,150,3,98.0,4.27
2026-01-01 06:10,Metro Care Center,119.31,138,3,98.0,3.58
2026-01-01 06:10,GreenLife Hospital,120.0,149,3,96.97,3.5
2026-01-01 06:10,Sunrise Medical,114.71,150,3,96.85,3.49
2026-01-01 06:10,Apollo Urban,120.0,143,3,98.0,3.6
2026-01-01 06:10,St. Mary’s Hospital,115.33,147,3,96.64,3.76
2026-01-01 06:10,Hope Multispeciality,120.0,144,3,95.88,4.06
2026-01-01 06:10,Unity Health Center,120.0,141,3,95.06,4.4
2026-01-01 06:15,City General Hospital,120.0,148,3,96.8,4.02
2026-01-01 06:15,Metro Care Center,115.35,140,3,95.08,3.77
2026-01-01 06:15,GreenLife Hospital,120.0,149,3,97.86,3.52
2026-01-01 06:15,Sunrise Medical,118.46,150,3,98.0,3.87
2026-01-01 06:15,Apollo Urban,118.26,150,3,97.95,3.56
2026-01-01 06:15,St. Mary’s Hospital,120.0,145,3,97.62,4.01
2026-01-01 06:15,Hope Multispeciality,117.27,142,3,95.98,4.34
2026-01-01 06:15,Unity Health Center,120.0,150,3,94.98,3.71
2026-01-01 06:20,City General Hospital,117.9,147,3,97.16,3.52
2026-01-01 06:20,Metro Care Center,114.39,140,3,96.75,3.99
2026-01-01 06:20,GreenLife Hospital,119.81,143,3,97.47,4.21
2026-01-01 06:20,Sunrise Medical,116.03,143,3,95.93,4.16
2026-01-01 06:20,Apollo Urban,120.0,150,3,96.0,3.61
2026-01-01 06:20,St. Mary’s Hospital,116.64,150,3,98.0,4.09
2026-01-01 06:20,Hope Multispeciality,114.48,150,3,96.7,3.64
2026-01-01 06:20,Unity Health Center,118.54,149,3,97.3,4.33
2026-01-01 06:25,City General Hospital,120.0,146,3,96.92,4.07
2026-01-01 06:25,Metro Care Center,119.2,147,3,97.36,3.61
2026-01-01 06:25,GreenLife Hospital,118.74,146,3,98.0,3.31
2026-01-01 06:25,Sunrise Medical,113.64,150,3,98.0,3.57
2026-01-01 06:25,Apollo Urban,115.77,143,3,95.72,3.62
2026-01-01 06:25,St. Mary’s Hospital,118.95,141,3,95.68,3.4
2026-01-01 06:25,Hope Multispeciality,118.09,149,3,97.39,3.99
2026-01-01 06:25,Unity Health Center,118.48,150,3,95.12,3.67
2026-01-01 06:30,City General Hospital,120.0,143,3,98.0,4.18
2026-01-01 06:30,Metro Care Center,118.96,141,3,98.0,3.61
2026-01-01 06:30,GreenLife Hospital,120.0,150,3,96.36,3.57
2026-01-01 06:30,Sunrise Medical,113.55,150,3,95.52,3.44
2026-01-01 06:30,Apollo Urban,118.16,150,3,98.0,3.4
2026-01-01 06:30,St. Mary’s Hospital,116.62,150,3,98.0,3.78
2026-01-01 06:30,Hope Multispeciality,116.76,144,3,96.64,4.0
2026-01-01 06:30,Unity Health Center,116.23,143,3,95.73,3.39
2026-01-01 06:35,City General Hospital,119.15,141,3,97.29,3.5
2026-01-01 06:35,Metro Care Center,115.16,149,3,94.83,3.21
2026-01-01 06:35,GreenLife Hospital,119.43,150,3,97.77,3.28
2026-01-01 06:35,Sunrise Medical,115.17,143,3,96.16,3.49
2026-01-01 06:35,Apollo Urban,119.53,150,3,95.04,3.33
2026-01-01 06:35,St. Mary’s Hospital,113.72,150,3,98.0,4.02
2026-01-01 06:35,Hope Multispeciality,120.0,143,3,97.03,3.44
2026-01-01 06:35,Unity Health Center,112.78,150,3,98.0,4.12
2026-01-01 06:40,City General Hospital,120.0,150,3,95.62,3.79
2026-01-01 06:40,Metro Care Center,120.0,150,3,94.79,3.38
2026-01-01 06:40,GreenLife Hospital,120.0,150,3,96.47,3.69
2026-01-01 06:40,Sunrise Medical,120.0,141,3,98.0,3.16
2026-01-01 06:40,Apollo Urban,119.32,143,3,96.77,3.41
2026-01-01 06:40,St. Mary’s Hospital,117.77,150,3,97.62,3.42
2026-01-01 06:40,Hope Multispeciality,120.0,150,3,97.34,3.38
2026-01-01 06:40,Unity Health Center,120.0,148,3,98.0,3.12
2026-01-01 06:45,City General Hospital,112.25,142,3,95.58,3.34
2026-01-01 06:45,Metro Care Center,117.69,150,3,98.0,3.34
2026-01-01 06:45,GreenLife Hospital,118.25,142,3,98.0,3.36
2026-01-01 06:45,Sunrise Medical,118.38,150,3,97.73,3.82
2026-01-01 06:45,Apollo Urban,118.78,150,3,94.85,3.3
2026-01-01 06:45,St. Mary’s Hospital,113.5,149,3,95.85,3.63
2026-01-01 06:45,Hope Multispeciality,115.23,150,3,98.0,3.53
2026-01-01 06:45,Unity Health Center,113.32,147,3,97.16,3.71
2026-01-01 06:50,City General Hospital,114.97,143,3,96.82,3.89
2026-01-01 06:50,Metro Care Center,115.75,142,3,95.41,3.88
2026-01-01 06:50,GreenLife Hospital,115.78,143,3,96.26,3.01
2026-01-01 06:50,Sunrise Medical,113.42,150,3,96.39,3.24
2026-01-01 06:50,Apollo Urban,113.96,148,3,95.27,3.26
2026-01-01 06:50,St. Mary’s Hospital,119.55,150,3,98.0,3.44
2026-01-01 06:50,Hope Multispeciality,118.58,146,3,96.52,3.44
2026-01-01 06:50,Unity Health Center,120.0,149,3,96.41,3.16
2026-01-01 06:55,City General Hospital,113.6,145,3,95.42,3.72
2026-01-01 06:55,Metro Care Center,114.11,147,3,95.03,3.23
2026-01-01 06:55,GreenLife Hospital,118.65,150,3,96.5,3.82
2026-01-01 06:55,Sunrise Medical,112.11,150,3,97.33,3.67
2026-01-01 06:55,Apollo Urban,120.0,138,3,95.17,3.85
2026-01-01 06:55,St. Mary’s Hospital,112.13,147,3,94.83,3.21
2026-01-01 06:55,Hope Multispeciality,113.49,144,3,97.18,2.9
2026-01-01 06:55,Unity Health Center,112.42,145,3,96.74,2.92
2026-01-01 07:00,City General Hospital,115.75,150,3,97.0,3.5
2026-01-01 07:00,Metro Care Center,114.17,146,3,97.13,3.09
2026-01-01 07:00,GreenLife Hospital,120.0,150,3,97.18,3.19
2026-01-01 07:00,Sunrise Medical,115.7,137,3,97.38,3.36
2026-01-01 07:00,Apollo Urban,120.0,141,3,98.0,3.19
2026-01-01 07:00,St. Mary’s Hospital,116.74,144,3,95.4,3.55
2026-01-01 07:00,Hope Multispeciality,116.51,141,3,97.97,2.97
2026-01-01 07:00,Unity Health Center,119.59,138,3,95.1,3.6
2026-01-01 07:05,City General Hospital,117.41,136,3,95.13,3.19
2026-01-01 07:05,Metro Care Center,120.0,143,3,98.0,3.67
2026-01-01 07:05,GreenLife Hospital,111.97,150,3,97.27,3.04
2026-01-01 07:05,Sunrise Medical,114.66,146,3,98.0,3.73
2026-01-01 07:05,Apollo Urban,117.92,150,3,94.55,3.55
2026-01-01 07:05,St. Mary’s Hospital,115.41,150,3,96.86,3.25
2026-01-01 07:05,Hope Multispeciality,111.86,143,3,96.68,3.3
2026-01-01 07:05,Unity Health Center,114.06,150,3,96.17,3.14
2026-01-01 07:10,City General Hospital,117.13,139,3,95.06,2.92
2026-01-01 07:10,Metro Care Center,112.2,138,3,97.67,3.45
2026-01-01 07:10,GreenLife Hospital,112.88,135,3,96.47,3.28
2026-01-01 07:10,Sunrise Medical,116.59,142,3,96.43,3.61
2026-01-01 07:10,Apollo Urban,115.21,141,3,95.02,3.58
2026-01-01 07:10,St. Mary’s Hospital,114.88,150,3,94.81,3.14
2026-01-01 07:10,Hope Multispeciality,117.22,135,3,97.09,2.94
2026-01-01 07:10,Unity Health Center,117.71,149,3,97.58,3.68
2026-01-01 07:15,City General Hospital,118.22,150,3,97.25,2.68
2026-01-01 07:15,Metro Care Center,117.39,142,3,95.28,2.83
2026-01-01 07:15,GreenLife Hospital,112.85,150,3,97.76,3.13
2026-01-01 07:15,Sunrise Medical,113.75,136,3,97.06,2.7
2026-01-01 07:15,Apollo Urban,113.12,150,3,96.92,2.8
2026-01-01 07:15,St. Mary’s Hospital,111.02,142,3,96.55,2.84
2026-01-01 07:15,Hope Multispeciality,119.27,139,3,97.49,2.67
2026-01-01 07:15,Unity Health Center,110.8,143,3,95.93,3.57
2026-01-01 07:20,City General Hospital,118.45,139,3,97.24,3.31
2026-01-01 07:20,Metro Care Center,117.33,150,3,94.96,2.76
2026-01-01 07:20,GreenLife Hospital,115.42,150,3,95.29,2.76
2026-01-01 07:20,Sunrise Medical,116.28,149,3,96.57,2.85
2026-01-01 07:20,Apollo Urban,116.69,150,3,95.46,3.38
2026-01-01 07:20,St. Mary’s Hospital,116.16,140,3,96.11,3.21
2026-01-01 07:20,Hope Multispeciality,110.74,143,3,94.62,2.6
2026-01-01 07:20,Unity Health Center,114.49,150,3,95.83,2.71
2026-01-01 07:25,City General Hospital,113.2,149,3,97.89,2.67
2026-01-01 07:25,Metro Care Center,113.74,149,3,97.24,3.02
2026-01-01 07:25,GreenLife Hospital,117.0,142,3,97.05,2.6
2026-01-01 07:25,Sunrise Medical,109.73,143,3,94.15,3.05
2026-01-01 07:25,Apollo Urban,118.08,136,3,97.77,2.91
2026-01-01 07:25,St. Mary’s Hospital,115.25,149,3,97.39,3.2
2026-01-01 07:25,Hope Multispeciality,113.91,150,3,96.46,2.97
2026-01-01 07:25,Unity Health Center,118.13,150,3,97.44,2.8
2026-01-01 07:30,City General Hospital,111.93,143,3,95.38,2.72
2026-01-01 07:30,Metro Care Center,117.09,142,3,96.81,3.11
2026-01-01 07:30,GreenLife Hospital,109.99,146,3,96.33,2.98
2026-01-01 07:30,Sunrise Medical,110.41,147,3,96.36,3.31
2026-01-01 07:30,Apollo Urban,111.89,149,3,95.55,2.77
2026-01-01 07:30,St. Mary’s Hospital,117.02,148,3,95.85,2.99
2026-01-01 07:30,Hope Multispeciality,113.87,139,3,95.46,3.44
2026-01-01 07:30,Unity Health Center,115.56,143,3,94.3,3.04
2026-01-01 07:35,City General Hospital,111.07,136,3,96.6,2.78
2026-01-01 07:35,Metro Care Center,118.65,142,3,94.49,3.25
2026-01-01 07:35,GreenLife Hospital,117.21,135,3,96.98,3.31
2026-01-01 07:35,Sunrise Medical,109.78,142,3,96.74,2.6
2026-01-01 07:35,Apollo Urban,109.36,139,3,97.72,2.97
2026-01-01 07:35,St. Mary’s Hospital,110.68,150,3,97.23,2.45
2026-01-01 07:35,Hope Multispeciality,113.02,140,3,95.78,2.54
2026-01-01 07:35,Unity Health Center,109.39,148,3,95.22,3.37
2026-01-01 07:40,City General Hospital,111.32,145,3,97.28,2.4
2026-01-01 07:40,Metro Care Center,112.61,147,3,95.32,2.49
2026-01-01 07:40,GreenLife Hospital,114.22,143,3,95.02,3.09
2026-01-01 07:40,Sunrise Medical,118.08,134,3,95.88,2.92
2026-01-01 07:40,Apollo Urban,111.17,134,3,94.74,2.73
2026-01-01 07:40,St. Mary’s Hospital,114.67,138,3,93.82,3.05
2026-01-01 07:40,Hope Multispeciality,110.33,134,3,94.19,2.73
2026-01-01 07:40,Unity Health Center,118.27,133,3,94.17,2.57
2026-01-01 07:45,City General Hospital,110.88,132,3,96.17,2.45
2026-01-01 07:45,Metro Care Center,110.93,136,3,95.31,2.33
2026-01-01 07:45,GreenLife Hospital,108.79,150,3,95.84,2.94
2026-01-01 07:45,Sunrise Medical,116.69,141,3,94.01,3.15
2026-01-01 07:45,Apollo Urban,111.87,140,3,97.45,3.09
2026-01-01 07:45,St. Mary’s Hospital,107.93,147,3,95.35,3.08
2026-01-01 07:45,Hope Multispeciality,110.22,144,3,95.0,2.43
2026-01-01 07:45,Unity Health Center,114.94,139,3,94.48,2.7
2026-01-01 07:50,City General Hospital,107.39,137,3,94.38,2.43
2026-01-01 07:50,Metro Care Center,114.63,149,3,94.26,3.07
2026-01-01 07:50,GreenLife Hospital,110.55,141,3,93.6,2.22
2026-01-01 07:50,Sunrise Medical,113.89,131,3,96.74,3.15
2026-01-01 07:50,Apollo Urban,108.29,134,3,94.26,2.79
2026-01-01 07:50,St. Mary’s Hospital,109.53,149,3,94.2,3.17
2026-01-01 07:50,Hope Multispeciality,115.99,138,3,95.55,2.46
2026-01-01 07:50,Unity Health Center,108.47,135,3,93.56,3.2
2026-01-01 07:55,City General Hospital,114.02,144,3,95.56,2.25
2026-01-01 07:55,Metro Care Center,116.5,145,3,94.04,2.54
